x,y,c
39.31338,-76.61674,2
39.35673,-76.55456,0
39.28653,-76.63513,1
39.30926,-76.61776,2
39.29912,-76.57469,6
39.29527,-76.57479,6
39.34824,-76.69110,4
39.33862,-76.56662,0
39.33606,-76.70357,4
39.29926,-76.62600,2
39.31998,-76.69225,4
39.30479,-76.62743,7
39.30136,-76.63746,7
39.30136,-76.63746,7
39.30986,-76.58908,2
39.28174,-76.57619,6
39.29029,-76.55605,6
39.25103,-76.63163,5
39.31946,-76.61553,2
39.28298,-76.58111,6
39.32734,-76.60457,3
39.30819,-76.63653,7
39.30047,-76.58024,6
39.29646,-76.64612,1
39.29075,-76.60628,2
39.31504,-76.62311,7
39.29555,-76.63447,1
39.31854,-76.65115,7
39.30740,-76.63555,7
39.28314,-76.62747,1
39.29118,-76.59046,2
39.29851,-76.61857,2
39.29932,-76.58094,6
39.34446,-76.60966,3
39.36193,-76.58568,3
39.29042,-76.59363,2
39.27997,-76.69531,8
39.32009,-76.61556,2
39.28665,-76.59331,2
39.34260,-76.55727,0
39.34260,-76.55727,0
39.36920,-76.61743,3
39.32294,-76.62060,7
39.31718,-76.60778,2
39.30034,-76.61867,2
39.31533,-76.57877,6
39.35075,-76.69467,4
39.34245,-76.66864,4
39.28860,-76.70925,8
39.29655,-76.71014,8
39.31129,-76.61499,2
39.31154,-76.58447,6
39.35184,-76.54913,0
39.35357,-76.59121,3
39.28091,-76.65633,1
39.28655,-76.61134,2
39.28020,-76.63279,1
39.29081,-76.56747,6
39.27710,-76.56564,6
39.32615,-76.70559,4
39.32839,-76.61245,3
39.27877,-76.54167,6
39.29265,-76.64117,1
39.33584,-76.62276,3
39.26840,-76.65047,1
39.30385,-76.57924,6
39.30385,-76.57924,6
39.28531,-76.69215,8
39.28011,-76.61789,2
39.23100,-76.60403,5
39.32894,-76.61195,3
39.32370,-76.56564,0
39.28332,-76.65751,1
39.36618,-76.59356,3
39.36241,-76.55229,0
39.29027,-76.65572,1
39.29540,-76.64911,1
39.28256,-76.68547,8
39.30759,-76.66100,7
39.27769,-76.61563,2
39.27582,-76.61222,2
39.34705,-76.60955,3
39.34705,-76.60955,3
39.30798,-76.65404,7
39.29143,-76.56737,6
39.27154,-76.59896,2
39.33117,-76.63154,7
39.32215,-76.67978,4
39.36615,-76.59822,3
39.28621,-76.57700,6
39.31351,-76.61811,2
39.30572,-76.58472,6
39.37076,-76.56701,0
39.29849,-76.62006,2
39.29849,-76.62006,2
39.30204,-76.63285,7
39.29684,-76.58031,6
39.29684,-76.58031,6
39.31581,-76.61344,2
39.28895,-76.67250,8
39.31314,-76.64453,7
39.29945,-76.60020,2
39.31721,-76.60782,2
39.28891,-76.59563,2
39.29149,-76.56428,6
39.28561,-76.63675,1
39.28167,-76.68680,8
39.28794,-76.65009,1
39.28624,-76.59838,2
39.36076,-76.60998,3
39.30897,-76.63197,7
39.29451,-76.57986,6
39.30793,-76.62726,7
39.28638,-76.59814,2
39.27288,-76.67439,8
39.29098,-76.59393,2
39.29958,-76.67997,8
39.28663,-76.63520,1
39.28663,-76.63520,1
39.28663,-76.63520,1
39.32471,-76.55810,0
39.33987,-76.66478,4
39.28221,-76.57272,6
39.27435,-76.69866,8
39.29960,-76.62562,2
39.28850,-76.60384,2
39.33263,-76.70726,4
39.34977,-76.53487,0
39.36358,-76.70448,4
39.29131,-76.61010,2
39.30697,-76.59592,2
39.32848,-76.58220,3
39.36317,-76.58331,3
39.29834,-76.59918,2
39.31793,-76.57787,6
39.30725,-76.61636,2
39.27633,-76.61221,2
39.29580,-76.61558,2
39.29580,-76.61558,2
39.29145,-76.67545,8
39.30342,-76.58114,6
39.29698,-76.58364,6
39.29698,-76.58364,6
39.33122,-76.67115,4
39.30725,-76.61636,2
39.31664,-76.54320,0
39.30136,-76.61769,2
39.33001,-76.67226,4
39.22922,-76.59797,5
39.33449,-76.64685,7
39.30534,-76.62811,7
39.23612,-76.60601,5
39.28452,-76.62440,1
39.28668,-76.60980,2
39.34034,-76.53204,0
39.22737,-76.59144,5
39.29671,-76.63681,1
39.32075,-76.56772,0
39.29859,-76.57303,6
39.28706,-76.55422,6
39.33732,-76.65839,4
39.29212,-76.65621,1
39.30367,-76.61610,2
39.29212,-76.65621,1
39.30134,-76.66734,8
39.28250,-76.56730,6
39.30022,-76.60185,2
39.33257,-76.65101,7
39.30621,-76.65809,7
39.32643,-76.54483,0
39.28102,-76.57043,6
39.30475,-76.61066,2
39.29483,-76.62205,2
39.27734,-76.68965,8
39.37066,-76.61185,3
39.28427,-76.64146,1
39.29668,-76.58410,6
39.28695,-76.60420,2
39.29831,-76.65876,8
39.29463,-76.65818,1
39.35633,-76.70278,4
39.33207,-76.63796,7
39.34426,-76.64051,7
39.27870,-76.54362,6
39.36789,-76.64938,4
39.34738,-76.59937,3
39.30822,-76.55066,6
39.29493,-76.66864,8
39.34744,-76.67183,4
39.28140,-76.59404,2
39.34954,-76.57104,0
39.31314,-76.63323,7
39.31667,-76.59970,2
39.27972,-76.66435,1
39.29497,-76.62266,2
39.23188,-76.59266,5
39.31319,-76.67289,8
39.23195,-76.59271,5
39.30342,-76.61718,2
39.30342,-76.61718,2
39.30342,-76.61718,2
39.27593,-76.55429,6
39.27593,-76.55429,6
39.27593,-76.55429,6
39.37173,-76.60695,3
39.23948,-76.60525,5
39.29479,-76.62419,2
39.33513,-76.65774,4
39.35297,-76.60977,3
39.25122,-76.64700,1
39.28236,-76.65251,1
39.31973,-76.53893,0
39.30603,-76.64466,7
39.34798,-76.59833,3
39.29845,-76.57380,6
39.28829,-76.62367,2
39.29574,-76.68504,8
39.25603,-76.64358,1
39.31624,-76.57981,6
39.34022,-76.63406,7
39.30727,-76.64256,7
39.35992,-76.61119,3
39.29999,-76.58517,6
39.29999,-76.58517,6
39.30547,-76.61438,2
39.32789,-76.66513,4
39.29371,-76.68154,8
39.28140,-76.69589,8
39.30419,-76.59787,2
39.27029,-76.65176,1
39.36088,-76.61485,3
39.29261,-76.57766,6
39.28583,-76.64223,1
39.33415,-76.60575,3
39.34851,-76.68979,4
39.34851,-76.68979,4
39.32171,-76.57357,0
39.28603,-76.59920,2
39.27338,-76.69528,8
39.30161,-76.60161,2
39.28286,-76.60132,2
39.27762,-76.63159,1
39.32432,-76.54078,0
39.28706,-76.55422,6
39.31100,-76.67501,8
39.37013,-76.68188,4
39.27006,-76.67591,8
39.35867,-76.54966,0
39.27712,-76.66139,1
39.28035,-76.57571,6
39.34354,-76.58856,3
39.30563,-76.61440,2
39.28555,-76.59473,2
39.31585,-76.57793,6
39.28345,-76.62778,1
39.31298,-76.60945,2
39.33208,-76.63531,7
39.34806,-76.63425,3
39.29466,-76.57629,6
39.34990,-76.53222,0
39.29633,-76.67291,8
39.33074,-76.61493,3
39.29317,-76.63698,1
39.31497,-76.63843,7
39.31516,-76.56781,6
39.22639,-76.59988,5
39.31169,-76.60495,2
39.33092,-76.65986,4
39.28107,-76.63169,1
39.25791,-76.64433,1
39.29376,-76.59765,2
39.31589,-76.56788,6
39.33870,-76.59560,3
39.35915,-76.56338,0
39.30459,-76.62317,2
39.30531,-76.66397,8
39.28862,-76.60950,2
39.32848,-76.61215,3
39.33070,-76.61496,3
39.28450,-76.59516,2
39.28290,-76.63020,1
39.28043,-76.56839,6
39.28670,-76.63052,1
39.29129,-76.64772,1
39.29156,-76.61979,2
39.30337,-76.66909,8
39.24427,-76.62694,5
39.30373,-76.54859,6
39.35648,-76.61934,3
39.33082,-76.61396,3
39.31477,-76.59299,2
39.34997,-76.69346,4
39.28671,-76.58889,2
39.31990,-76.61846,7
39.31056,-76.63257,7
39.26839,-76.65058,1
39.31938,-76.56265,0
39.34397,-76.53162,0
39.30220,-76.55962,6
39.29919,-76.57268,6
39.28315,-76.64526,1
39.35696,-76.69060,4
39.31477,-76.63145,7
39.29625,-76.57578,6
39.29332,-76.65662,1
39.33878,-76.61429,3
39.30021,-76.57818,6
39.29485,-76.58349,6
39.28219,-76.65186,1
39.27296,-76.67413,8
39.31825,-76.60663,2
39.28344,-76.63785,1
39.28586,-76.69131,8
39.35476,-76.61297,3
39.29771,-76.57220,6
39.31247,-76.66602,8
39.37008,-76.68184,4
39.31829,-76.67515,8
39.29494,-76.58273,6
39.30366,-76.61603,2
39.29235,-76.66192,8
39.33948,-76.54126,0
39.30316,-76.64404,7
39.29890,-76.58164,6
39.28877,-76.59924,2
39.30093,-76.62621,2
39.25290,-76.64120,1
39.33578,-76.60750,3
39.30156,-76.64235,7
39.29305,-76.61964,2
39.30192,-76.63277,7
39.27063,-76.60657,2
39.27832,-76.57622,6
39.33578,-76.60750,3
39.30688,-76.61068,2
39.30785,-76.62528,7
39.29883,-76.61042,2
39.27434,-76.60812,2
39.30264,-76.59719,2
39.29026,-76.58527,6
39.31806,-76.55766,0
39.35713,-76.53210,0
39.32099,-76.61115,3
39.30883,-76.59155,2
39.29647,-76.60599,2
39.29933,-76.66059,8
39.30034,-76.61879,2
39.27638,-76.61553,2
39.32882,-76.65662,7
39.31104,-76.57313,6
39.27408,-76.62769,1
39.29689,-76.63331,7
39.22445,-76.58835,5
39.32085,-76.61229,3
39.32384,-76.55555,0
39.32290,-76.57199,0
39.34720,-76.68038,4
39.28454,-76.59005,2
39.28174,-76.57125,6
39.33347,-76.60569,3
39.29220,-76.60639,2
39.28738,-76.54427,6
39.28738,-76.54427,6
39.25033,-76.62036,5
39.33214,-76.67194,4
39.35622,-76.54147,0
39.27705,-76.56694,6
39.36899,-76.58645,3
39.33948,-76.66161,4
39.29774,-76.64298,7
39.34164,-76.57217,0
39.28240,-76.63109,1
39.29922,-76.65352,7
39.36878,-76.56855,0
39.33917,-76.66256,4
39.33917,-76.66256,4
39.31806,-76.55766,0
39.34366,-76.67701,4
39.28760,-76.60877,2
39.35750,-76.59527,3
39.30006,-76.57747,6
39.36531,-76.60935,3
39.34997,-76.69346,4
39.34997,-76.69346,4
39.34997,-76.69346,4
39.35157,-76.69717,4
39.33717,-76.62875,7
39.28883,-76.59738,2
39.31294,-76.59513,2
39.30067,-76.66085,8
39.30067,-76.66085,8
39.34285,-76.63522,7
39.29007,-76.64758,1
39.29400,-76.67351,8
39.33122,-76.56150,0
39.34787,-76.67786,4
39.25241,-76.63908,1
39.30839,-76.63652,7
39.30619,-76.67434,8
39.34492,-76.64260,7
39.33217,-76.68019,4
39.33653,-76.67738,4
39.29141,-76.56801,6
39.32734,-76.53133,0
39.34612,-76.68806,4
39.29338,-76.57620,6
39.28556,-76.56885,6
39.31335,-76.61449,2
39.31325,-76.57402,6
39.31988,-76.57478,6
39.29567,-76.61565,2
39.29546,-76.57574,6
39.29917,-76.60167,2
39.30359,-76.61609,2
39.29499,-76.60813,2
39.33850,-76.65848,4
39.28097,-76.67274,8
39.32122,-76.57417,0
39.33268,-76.53532,0
39.27015,-76.68262,8
39.33532,-76.66589,4
39.29792,-76.60792,2
39.35133,-76.69550,4
39.27255,-76.61176,2
39.27355,-76.67137,8
39.27350,-76.61477,2
39.29417,-76.57244,6
39.27408,-76.62769,1
39.34295,-76.59457,3
39.29678,-76.61701,2
39.31814,-76.57239,6
39.33990,-76.53096,0
39.29653,-76.59080,2
39.29611,-76.56962,6
39.29512,-76.64916,1
39.29512,-76.64916,1
39.28646,-76.59757,2
39.35487,-76.56430,0
39.29860,-76.57807,6
39.30717,-76.67085,8
39.29658,-76.58641,6
39.30385,-76.57924,6
39.30020,-76.66889,8
39.32899,-76.66543,4
39.28729,-76.59995,2
39.28964,-76.61229,2
39.30570,-76.61624,2
39.33841,-76.53247,0
39.27968,-76.65578,1
39.30204,-76.63285,7
39.27887,-76.65643,1
39.30668,-76.59970,2
39.31632,-76.59431,2
39.29421,-76.61550,2
39.31632,-76.59431,2
39.32094,-76.56608,0
39.32255,-76.68726,4
39.33254,-76.55760,0
39.30038,-76.58023,6
39.31029,-76.63780,7
39.28186,-76.65822,1
39.29226,-76.59053,2
39.31577,-76.63256,7
39.35451,-76.61929,3
39.29636,-76.57856,6
39.34530,-76.68410,4
39.28097,-76.67235,8
39.26617,-76.67614,8
39.27265,-76.69204,8
39.28755,-76.63526,1
39.28586,-76.63944,1
39.28072,-76.61312,2
39.23333,-76.59534,5
39.31061,-76.59987,2
39.22735,-76.58869,5
39.29038,-76.65322,1
39.28667,-76.56499,6
39.31643,-76.57819,6
39.35275,-76.61437,3
39.32016,-76.62228,7
39.35293,-76.67784,4
39.32478,-76.55900,0
39.35680,-76.61509,3
39.30681,-76.63456,7
39.36660,-76.58332,3
39.31205,-76.67328,8
39.30605,-76.66233,8
39.28926,-76.62161,2
39.28835,-76.65731,1
39.31104,-76.53103,0
39.33821,-76.55452,0
39.33684,-76.55050,0
39.29813,-76.63583,7
39.30479,-76.62743,7
39.30365,-76.63273,7
39.32389,-76.59228,3
39.28369,-76.62363,2
39.34661,-76.53992,0
39.28062,-76.58946,2
39.32838,-76.63389,7
39.33049,-76.55237,0
39.35609,-76.57850,3
39.29450,-76.66501,8
39.29435,-76.63563,1
39.36782,-76.56991,0
39.23110,-76.58903,5
39.34866,-76.69207,4
39.29385,-76.67759,8
39.27160,-76.60300,2
39.27145,-76.61633,2
39.33770,-76.56548,0
39.27145,-76.61633,2
39.32097,-76.60951,3
39.30767,-76.59076,2
39.30811,-76.63320,7
39.35508,-76.60991,3
39.34612,-76.60915,3
39.26431,-76.67520,8
39.28023,-76.69962,8
39.28186,-76.59261,2
39.29929,-76.62483,2
39.32055,-76.56525,0
39.28561,-76.63675,1
39.29358,-76.61820,2
39.30636,-76.60056,2
39.23614,-76.60168,5
39.29502,-76.62131,2
39.31243,-76.61078,2
39.28511,-76.64860,1
39.35164,-76.60878,3
39.31736,-76.61700,2
39.30029,-76.61420,2
39.32597,-76.54378,0
39.29152,-76.63969,1
39.29399,-76.67859,8
39.30018,-76.63773,7
39.32259,-76.60941,3
39.36170,-76.59414,3
39.28646,-76.59349,2
39.29350,-76.69261,8
39.30933,-76.60251,2
39.28571,-76.64226,1
39.29348,-76.57772,6
39.33758,-76.63487,7
39.32841,-76.61494,3
39.32716,-76.61479,3
39.34399,-76.67780,4
39.29150,-76.56552,6
39.35660,-76.63130,3
39.23657,-76.60724,5
39.29545,-76.57344,6
39.31232,-76.61802,2
39.29592,-76.57519,6
39.30150,-76.65747,7
39.30034,-76.61879,2
39.26273,-76.64075,1
39.26273,-76.64075,1
39.26273,-76.64075,1
39.32099,-76.61115,3
39.28561,-76.56604,6
39.35598,-76.62409,3
39.32583,-76.54105,0
39.29481,-76.57232,6
39.32389,-76.59060,3
39.30733,-76.59769,2
39.23024,-76.60041,5
39.35629,-76.62416,3
39.31853,-76.62454,7
39.32739,-76.56425,0
39.29481,-76.57242,6
39.30213,-76.63037,7
39.31299,-76.63815,7
39.35335,-76.61337,3
39.32243,-76.57261,0
39.28978,-76.64880,1
39.32086,-76.61219,3
39.33818,-76.55443,0
39.29650,-76.57057,6
39.28655,-76.56976,6
39.26606,-76.67916,8
39.32152,-76.55561,0
39.32125,-76.65610,7
39.35747,-76.69152,4
39.27459,-76.54322,6
39.27338,-76.61330,2
39.33399,-76.55751,0
39.24901,-76.62942,5
39.29486,-76.57354,6
39.30158,-76.64105,7
39.31715,-76.64977,7
39.29160,-76.56157,6
39.28904,-76.56915,6
39.34668,-76.68380,4
39.30540,-76.64880,7
39.29574,-76.58025,6
39.22665,-76.59111,5
39.29273,-76.57410,6
39.31108,-76.63764,7
39.28045,-76.56950,6
39.29196,-76.57191,6
39.33101,-76.67280,4
39.29782,-76.68262,8
39.30699,-76.58143,6
39.32930,-76.59147,3
39.34179,-76.65943,4
39.29848,-76.59919,2
39.30047,-76.60606,2
39.28766,-76.59336,2
39.31508,-76.68811,8
39.28075,-76.62801,1
39.35344,-76.56043,0
39.28388,-76.65268,1
39.35344,-76.56043,0
39.34533,-76.67691,4
39.34533,-76.67691,4
39.34533,-76.67691,4
39.31243,-76.70132,8
39.34533,-76.67691,4
39.34533,-76.67691,4
39.36481,-76.58761,3
39.32726,-76.58021,3
39.24492,-76.62401,5
39.31432,-76.59687,2
39.32048,-76.59153,3
39.29653,-76.68376,8
39.30384,-76.60798,2
39.28659,-76.61204,2
39.28659,-76.61204,2
39.32843,-76.55798,0
39.34533,-76.67691,4
39.34533,-76.67691,4
39.29820,-76.66143,8
39.34533,-76.67691,4
39.34533,-76.67691,4
39.31432,-76.59687,2
39.37011,-76.68187,4
39.34459,-76.65908,4
39.32186,-76.67477,4
39.31884,-76.62133,7
39.27979,-76.62806,1
39.35952,-76.58856,3
39.35930,-76.53629,0
39.28283,-76.60176,2
39.37171,-76.56709,0
39.35151,-76.60763,3
39.35151,-76.60763,3
39.28766,-76.59336,2
39.29919,-76.57268,6
39.31242,-76.61254,2
39.29257,-76.57836,6
39.30694,-76.64337,7
39.34679,-76.54845,0
39.34183,-76.66543,4
39.28368,-76.68786,8
39.28302,-76.70843,8
39.29059,-76.61256,2
39.32820,-76.63267,7
39.36235,-76.59564,3
39.34569,-76.54275,0
39.30145,-76.68480,8
39.29131,-76.61010,2
39.31068,-76.64824,7
39.32073,-76.70907,4
39.30252,-76.66210,8
39.29810,-76.57199,6
39.36181,-76.70044,4
39.28804,-76.64910,1
39.28962,-76.61210,2
39.33264,-76.60377,3
39.28433,-76.57420,6
39.28016,-76.63468,1
39.33468,-76.69238,4
39.29718,-76.57371,6
39.33468,-76.69238,4
39.36013,-76.58087,3
39.27902,-76.65925,1
39.27902,-76.65925,1
39.27902,-76.65925,1
39.34105,-76.55243,0
39.32475,-76.56837,0
39.29339,-76.69559,8
39.33075,-76.53167,0
39.31270,-76.58397,6
39.34833,-76.56854,0
39.27902,-76.65925,1
39.34056,-76.55075,0
39.33083,-76.55612,0
39.33437,-76.62053,3
39.32697,-76.61482,3
39.35950,-76.65478,4
39.24754,-76.64020,5
39.29036,-76.61695,2
39.32117,-76.56475,0
39.31434,-76.61455,2
39.30760,-76.57304,6
39.29381,-76.67862,8
39.36414,-76.60929,3
39.31148,-76.58453,6
39.29696,-76.62648,2
39.31450,-76.61404,2
39.30569,-76.61347,2
39.30977,-76.59161,2
39.30977,-76.59161,2
39.28088,-76.55621,6
39.27389,-76.61263,2
39.28898,-76.63821,1
39.29885,-76.58142,6
39.31895,-76.65020,7
39.26345,-76.66402,1
39.29128,-76.64810,1
39.36016,-76.61137,3
39.31942,-76.56373,0
39.29863,-76.57078,6
39.32424,-76.60785,3
39.32424,-76.60785,3
39.30539,-76.62608,7
39.29012,-76.59373,2
39.28850,-76.60384,2
39.28850,-76.60384,2
39.36238,-76.61885,3
39.22944,-76.60319,5
39.22944,-76.60319,5
39.30716,-76.63034,7
39.28303,-76.65262,1
39.28153,-76.56770,6
39.33924,-76.53426,0
39.35450,-76.61908,3
39.29372,-76.57916,6
39.30898,-76.59288,2
39.29708,-76.57298,6
39.30551,-76.63286,7
39.30876,-76.62606,7
39.34042,-76.55064,0
39.28248,-76.59352,2
39.30898,-76.59288,2
39.33889,-76.65852,4
39.30204,-76.59720,2
39.29525,-76.64362,1
39.32564,-76.69981,4
39.32845,-76.61095,3
39.30580,-76.63186,7
39.30912,-76.61639,2
39.27859,-76.61703,2
39.30890,-76.58485,6
39.31134,-76.66526,8
39.33959,-76.55581,0
39.28568,-76.70783,8
39.29298,-76.57189,6
39.30720,-76.63368,7
39.29964,-76.61659,2
39.24562,-76.62283,5
39.24562,-76.62283,5
39.29745,-76.61850,2
39.30069,-76.68449,8
39.30702,-76.61211,2
39.34977,-76.54480,0
39.30035,-76.64448,7
39.30035,-76.64448,7
39.30035,-76.64448,7
39.28559,-76.59257,2
39.36011,-76.69371,4
39.33709,-76.61301,3
39.23606,-76.60161,5
39.35297,-76.60977,3
39.34384,-76.64443,7
39.34384,-76.64443,7
39.34501,-76.62715,3
39.31942,-76.61549,2
39.31942,-76.61549,2
39.31942,-76.61549,2
39.29475,-76.60355,2
39.30827,-76.64810,7
39.32045,-76.60860,3
39.28701,-76.68785,8
39.23885,-76.60108,5
39.34599,-76.58746,3
39.35941,-76.65471,4
39.29356,-76.61470,2
39.31046,-76.64636,7
39.33207,-76.63796,7
39.33207,-76.63796,7
39.34421,-76.67802,4
39.34421,-76.67802,4
39.32454,-76.69003,4
39.35140,-76.56702,0
39.32234,-76.59648,3
39.28147,-76.64817,1
39.28134,-76.69600,8
39.33164,-76.59726,3
39.29354,-76.57193,6
39.28411,-76.64217,1
39.36912,-76.59209,3
39.23421,-76.59559,5
39.29270,-76.57902,6
39.35137,-76.56696,0
39.28076,-76.64887,1
39.29979,-76.58970,2
39.34054,-76.60308,3
39.29539,-76.61277,2
39.29450,-76.67728,8
39.29450,-76.67728,8
39.34341,-76.67726,4
39.32137,-76.70675,4
39.36674,-76.56224,0
39.32036,-76.57421,6
39.32965,-76.68245,4
39.34833,-76.56854,0
39.34833,-76.56854,0
39.28407,-76.64667,1
39.26062,-76.60886,5
39.29150,-76.56552,6
39.29305,-76.61964,2
39.27705,-76.56694,6
39.29546,-76.57574,6
39.31884,-76.58720,3
39.36711,-76.65742,4
39.31343,-76.61251,2
39.29320,-76.60817,2
39.28577,-76.55293,6
39.31863,-76.69492,8
39.27838,-76.56885,6
39.33900,-76.66796,4
39.35894,-76.57948,3
39.30366,-76.61603,2
39.28940,-76.67708,8
39.29638,-76.64839,1
39.29538,-76.63163,1
39.31294,-76.59513,2
39.29906,-76.64299,7
39.28667,-76.56499,6
39.31884,-76.58720,3
39.29969,-76.62505,2
39.27698,-76.56921,6
39.36002,-76.70757,4
39.34593,-76.59356,3
39.28315,-76.64526,1
39.29131,-76.61010,2
39.37151,-76.60975,3
39.24638,-76.62894,5
39.28565,-76.58075,6
39.33694,-76.65748,4
39.29631,-76.62733,2
39.35448,-76.66237,4
39.29631,-76.62733,2
39.36976,-76.53815,0
39.32493,-76.53829,0
39.23673,-76.60929,5
39.35972,-76.61230,3
39.22223,-76.58717,5
39.28279,-76.64138,1
39.30045,-76.57671,6
39.32829,-76.60813,3
39.28573,-76.60138,2
39.36905,-76.58371,3
39.25956,-76.64320,1
39.28561,-76.56604,6
39.29272,-76.57242,6
39.29593,-76.67584,8
39.35898,-76.58181,3
39.28663,-76.54080,6
39.29722,-76.60395,2
39.29509,-76.70127,8
39.31286,-76.60135,2
39.36228,-76.61584,3
39.31286,-76.60135,2
39.31176,-76.63694,7
39.30416,-76.62824,7
39.33012,-76.53555,0
39.29895,-76.57893,6
39.34362,-76.65230,4
39.30314,-76.64618,7
39.27259,-76.67503,8
39.33642,-76.60200,3
39.35437,-76.58072,3
39.29056,-76.64806,1
39.29150,-76.56552,6
39.30682,-76.58518,6
39.36324,-76.68222,4
39.22823,-76.58877,5
39.28727,-76.55339,6
39.30682,-76.58518,6
39.30698,-76.63477,7
39.29814,-76.57093,6
39.36790,-76.64945,4
39.33484,-76.62124,3
39.28766,-76.59320,2
39.25105,-76.63166,5
39.32749,-76.60364,3
39.30019,-76.60147,2
39.30137,-76.63201,7
39.35553,-76.56743,0
39.28522,-76.62398,2
39.30137,-76.63201,7
39.31558,-76.56447,6
39.30435,-76.60355,2
39.34031,-76.67147,4
39.34031,-76.67147,4
39.28453,-76.63943,1
39.29496,-76.58202,6
39.27724,-76.56622,6
39.31800,-76.65821,7
39.31836,-76.60364,2
39.33756,-76.63474,7
39.31015,-76.66257,7
39.28460,-76.68873,8
39.26351,-76.64337,1
39.29398,-76.60290,2
39.34676,-76.67492,4
39.31304,-76.60843,2
39.33790,-76.63626,7
39.28224,-76.68881,8
39.32505,-76.62449,7
39.34676,-76.67492,4
39.28222,-76.69344,8
39.32582,-76.70085,4
39.29786,-76.64010,7
39.28844,-76.64010,1
39.29151,-76.59359,2
39.35067,-76.56189,0
39.30996,-76.61294,2
39.32231,-76.60781,3
39.32763,-76.60939,3
39.35670,-76.55759,0
39.33897,-76.69895,4
39.33897,-76.69895,4
39.28659,-76.61203,2
39.23236,-76.60041,5
39.23236,-76.60041,5
39.34359,-76.65225,4
39.34359,-76.65225,4
39.34359,-76.65225,4
39.23338,-76.60021,5
39.29281,-76.60859,2
39.31863,-76.62205,7
39.28125,-76.53474,6
39.32003,-76.69228,4
39.29875,-76.61849,2
39.26687,-76.63168,1
39.28448,-76.59135,2
39.28878,-76.59665,2
39.30011,-76.60369,2
39.28338,-76.59353,2
39.30061,-76.63462,7
39.28338,-76.59353,2
39.28338,-76.59353,2
39.28338,-76.59353,2
39.29795,-76.60572,2
39.30061,-76.63462,7
39.30436,-76.63571,7
39.33173,-76.54657,0
39.28774,-76.59657,2
39.29410,-76.57420,6
39.34669,-76.66230,4
39.33345,-76.69473,4
39.29492,-76.70468,8
39.33769,-76.63745,7
39.31968,-76.62085,7
39.33299,-76.60288,3
39.26449,-76.65493,1
39.35833,-76.67405,4
39.31196,-76.59922,2
39.27885,-76.61563,2
39.27587,-76.63550,1
39.31509,-76.63845,7
39.30508,-76.58272,6
39.27264,-76.60914,2
39.28673,-76.60844,2
39.29071,-76.58605,6
39.29499,-76.57708,6
39.27135,-76.63707,1
39.35288,-76.55784,0
39.32213,-76.61234,3
39.35786,-76.68946,4
39.23560,-76.60620,5
39.34639,-76.67524,4
39.32531,-76.59387,3
39.31196,-76.59922,2
39.31196,-76.59922,2
39.29434,-76.64274,1
39.29605,-76.69942,8
39.29008,-76.52980,6
39.22983,-76.60101,5
39.36805,-76.60691,3
39.35643,-76.70028,4
39.31833,-76.55860,0
39.28000,-76.53542,6
39.35799,-76.61485,3
39.22229,-76.58715,5
39.30717,-76.63813,7
39.28797,-76.59514,2
39.33419,-76.67561,4
39.30907,-76.58068,6
39.30040,-76.57890,6
39.32358,-76.57468,0
39.33911,-76.57013,0
39.23567,-76.60261,5
39.33011,-76.58136,3
39.31196,-76.59922,2
39.29116,-76.67827,8
39.32459,-76.58857,3
39.28648,-76.57130,6
39.30619,-76.67434,8
39.33409,-76.53901,0
39.29149,-76.61996,2
39.36818,-76.56682,0
39.33644,-76.67427,4
39.30562,-76.58884,2
39.29053,-76.61223,2
39.31509,-76.63845,7
39.32711,-76.68322,4
39.32869,-76.62800,7
39.36678,-76.54715,0
39.28959,-76.61286,2
39.29786,-76.64010,7
39.36226,-76.59653,3
39.29904,-76.60500,2
39.32598,-76.61278,3
39.28023,-76.63761,1
39.28438,-76.59812,2
39.32327,-76.69116,4
39.28117,-76.58116,6
39.29278,-76.62249,2
39.34457,-76.57123,0
39.29317,-76.58148,6
39.35388,-76.58880,3
39.35898,-76.69769,4
39.28464,-76.64851,1
39.32366,-76.61457,3
39.36592,-76.70422,4
39.29417,-76.67366,8
39.29070,-76.58540,6
39.30313,-76.60651,2
39.30313,-76.60651,2
39.30843,-76.64494,7
39.30843,-76.64494,7
39.30443,-76.61889,2
39.34451,-76.66810,4
39.23327,-76.59440,5
39.29051,-76.65024,1
39.33289,-76.60679,3
39.36216,-76.69713,4
39.30121,-76.67033,8
39.32642,-76.68257,4
39.28843,-76.60371,2
39.29503,-76.63286,1
39.28850,-76.60384,2
39.28850,-76.60384,2
39.30202,-76.56060,6
39.33933,-76.59069,3
39.28648,-76.63512,1
39.27710,-76.56538,6
39.28388,-76.65512,1
39.29945,-76.65718,7
39.34320,-76.67722,4
39.30794,-76.58237,6
39.36974,-76.54392,0
39.36362,-76.61909,3
39.29342,-76.58192,6
39.35219,-76.60595,3
39.30694,-76.58213,6
39.28248,-76.59352,2
39.33822,-76.63782,7
39.34037,-76.63919,7
39.31200,-76.59835,2
39.30137,-76.63201,7
39.35385,-76.56784,0
39.23560,-76.60620,5
39.28622,-76.63590,1
39.29472,-76.57488,6
39.29472,-76.57488,6
39.28748,-76.64039,1
39.29150,-76.59564,2
39.32469,-76.61271,3
39.34446,-76.60966,3
39.30222,-76.67177,8
39.29377,-76.57093,6
