x,y,c
39.32804,-76.60946,1
39.24617,-76.62024,5
39.28659,-76.61203,1
39.30395,-76.62641,1
39.29857,-76.68229,4
39.28668,-76.56604,0
39.36352,-76.56330,3
39.23984,-76.59810,5
39.29634,-76.56761,0
39.32735,-76.58664,3
39.29334,-76.65550,4
39.31247,-76.61942,1
39.31830,-76.60366,1
39.36794,-76.68514,2
39.33393,-76.53281,3
39.35079,-76.53524,3
39.35079,-76.53524,3
39.35079,-76.53524,3
39.29813,-76.62298,1
39.33554,-76.55503,3
39.30990,-76.62809,1
39.29563,-76.63848,4
39.30218,-76.59560,1
39.28725,-76.59846,1
39.28867,-76.55819,0
39.29898,-76.61843,1
39.27761,-76.54555,0
39.31360,-76.63213,1
39.31360,-76.63213,1
39.28562,-76.55793,0
39.34587,-76.58909,3
39.34110,-76.55890,3
39.28230,-76.53459,0
39.28201,-76.58967,0
39.29905,-76.63817,4
39.31005,-76.64340,4
39.28854,-76.64243,4
39.30895,-76.64429,4
39.29809,-76.61050,1
39.36672,-76.53478,3
39.36029,-76.59651,3
39.32708,-76.61738,1
39.34329,-76.70776,2
39.34329,-76.70776,2
39.30570,-76.58512,0
39.29921,-76.62357,1
39.29914,-76.61852,1
39.27665,-76.61226,5
39.28773,-76.64398,4
39.29918,-76.60129,1
39.31549,-76.61273,1
39.35495,-76.67967,2
39.35254,-76.53895,3
39.30687,-76.59497,1
39.34365,-76.56838,3
39.35579,-76.54594,3
39.30815,-76.56099,0
39.30136,-76.66421,4
39.29506,-76.58706,0
39.29052,-76.63077,1
39.30619,-76.67434,4
39.35508,-76.60991,3
39.29380,-76.68707,4
39.34408,-76.60961,3
39.30980,-76.57309,0
39.34090,-76.53203,3
39.29707,-76.62218,1
39.29255,-76.68258,4
39.30413,-76.60930,1
39.28686,-76.60534,1
39.28790,-76.60337,1
39.28292,-76.64280,4
39.32595,-76.56241,3
39.29636,-76.61699,1
39.29568,-76.61765,1
39.28415,-76.61363,1
39.28677,-76.65664,4
39.31521,-76.63477,1
39.30467,-76.61253,1
39.28426,-76.59672,1
39.28841,-76.56910,0
39.30629,-76.63705,1
39.31845,-76.68172,2
39.26888,-76.61498,5
39.28339,-76.59661,1
39.29514,-76.61691,1
39.28700,-76.68628,4
39.26238,-76.65282,4
39.35646,-76.60075,3
39.34904,-76.67119,2
39.36223,-76.64655,2
39.31143,-76.61083,1
39.35766,-76.60583,3
39.30471,-76.66371,4
39.34909,-76.68632,2
39.34034,-76.68389,2
39.34034,-76.68389,2
39.29700,-76.58581,0
39.35609,-76.71020,2
39.27771,-76.54257,0
39.29269,-76.57554,0
39.30354,-76.62896,1
39.29650,-76.64477,4
39.29298,-76.62119,1
39.27316,-76.61619,5
39.32401,-76.56342,3
39.28146,-76.59407,0
39.29279,-76.62124,1
39.24193,-76.62766,5
39.24193,-76.62766,5
39.27708,-76.68552,4
39.35464,-76.61301,3
39.28261,-76.60190,1
39.28924,-76.59460,0
39.30635,-76.60234,1
39.30684,-76.62412,1
39.30517,-76.62295,1
39.28528,-76.62397,1
39.29190,-76.60693,1
39.30815,-76.63477,1
39.30815,-76.63477,1
39.24949,-76.62196,5
39.31979,-76.57583,0
39.29150,-76.56552,0
39.31331,-76.60720,1
39.32439,-76.60837,1
39.28597,-76.67614,4
39.29253,-76.61012,1
39.29060,-76.58865,0
39.30260,-76.58813,0
39.34221,-76.67817,2
39.34221,-76.67817,2
39.30365,-76.63273,1
39.25195,-76.61701,5
39.30141,-76.61959,1
39.33610,-76.70290,2
39.30021,-76.64763,4
39.28901,-76.59365,0
39.27060,-76.61071,5
39.30017,-76.57470,0
39.29142,-76.56462,0
39.31154,-76.60799,1
39.34573,-76.67973,2
39.30183,-76.59623,1
39.29372,-76.57484,0
39.29782,-76.58958,0
39.30980,-76.57309,0
39.29719,-76.57302,0
39.29719,-76.57302,0
39.29719,-76.57302,0
39.36077,-76.53985,3
39.29495,-76.63325,1
39.36077,-76.53985,3
39.28667,-76.68681,4
39.27048,-76.61155,5
39.33658,-76.64145,2
39.22920,-76.59798,5
39.34107,-76.60928,3
39.29089,-76.64256,4
39.30614,-76.57368,0
39.32536,-76.67595,2
39.29369,-76.56946,0
39.32171,-76.57357,3
39.30980,-76.57309,0
39.28121,-76.59440,0
39.32535,-76.56880,3
39.31607,-76.67949,2
39.32122,-76.62408,1
39.32122,-76.62408,1
39.31432,-76.62185,1
39.27214,-76.54303,0
39.28566,-76.59210,0
39.28566,-76.59210,0
39.30029,-76.57960,0
39.31148,-76.58860,0
39.30029,-76.57960,0
39.29414,-76.59478,1
39.28557,-76.63761,4
39.27698,-76.54370,0
39.30732,-76.64550,4
39.33327,-76.60015,3
39.35621,-76.68891,2
39.34507,-76.61064,3
39.29488,-76.56890,0
39.36829,-76.54848,3
39.29265,-76.67789,4
39.34637,-76.59693,3
39.31444,-76.60589,1
39.32243,-76.55720,3
39.29579,-76.67772,4
39.26256,-76.63423,5
39.29194,-76.68934,4
39.28681,-76.56308,0
39.30917,-76.63594,1
39.23359,-76.60374,5
39.33225,-76.63701,1
39.28076,-76.61259,1
39.33345,-76.68318,2
39.32133,-76.59344,1
39.27976,-76.61576,1
39.28561,-76.63675,4
39.34914,-76.54391,3
39.28252,-76.53433,0
39.36794,-76.59786,3
39.34519,-76.54146,3
39.27606,-76.69693,4
39.29851,-76.61857,1
39.23462,-76.60321,5
39.27705,-76.56694,0
39.28562,-76.55644,0
39.28562,-76.55644,0
39.31665,-76.59543,1
39.34554,-76.69124,2
39.31315,-76.60432,1
39.28703,-76.55717,0
39.27724,-76.61241,5
39.28353,-76.57921,0
39.30680,-76.64302,4
39.32623,-76.53166,3
39.31605,-76.59842,1
39.29400,-76.67344,4
39.27834,-76.65804,4
39.29631,-76.62452,1
39.27425,-76.53686,0
39.24009,-76.60191,5
39.24828,-76.62914,5
39.30001,-76.64263,4
39.37066,-76.55968,3
39.33208,-76.63531,1
39.29543,-76.66501,4
39.30972,-76.63435,1
39.26495,-76.67767,4
39.30199,-76.62712,1
39.32789,-76.69295,2
39.32934,-76.53311,3
39.34876,-76.53801,3
39.29545,-76.57344,0
39.28293,-76.64376,4
39.29459,-76.67646,4
39.28130,-76.59028,0
39.30371,-76.61442,1
39.31967,-76.59494,1
39.29115,-76.67826,4
39.30952,-76.63064,1
39.25740,-76.64479,5
39.33864,-76.66869,2
39.31743,-76.57855,0
39.30599,-76.63769,1
39.28158,-76.54044,0
39.23371,-76.60006,5
39.34485,-76.67879,2
39.32142,-76.55590,0
39.32142,-76.55590,0
39.34209,-76.54589,3
39.28206,-76.64866,4
39.31247,-76.59047,0
39.35106,-76.59233,3
39.36359,-76.60999,3
39.32160,-76.59040,3
39.33463,-76.64657,2
39.32861,-76.56462,3
39.33859,-76.65857,2
39.32861,-76.56462,3
39.29794,-76.61924,1
39.29270,-76.68158,4
39.34255,-76.53129,3
39.28160,-76.63424,4
39.33057,-76.55963,3
39.30356,-76.66623,4
39.30356,-76.66623,4
39.28667,-76.56624,0
39.27415,-76.62791,5
39.29615,-76.57783,0
39.23727,-76.61166,5
39.35591,-76.55366,3
39.31884,-76.58713,0
39.29870,-76.61497,1
39.28724,-76.62083,1
39.35476,-76.68083,2
39.30986,-76.64829,4
39.28765,-76.60237,1
39.36544,-76.67492,2
39.29041,-76.54399,0
39.36199,-76.67463,2
39.29689,-76.63331,1
39.36559,-76.67471,2
39.32757,-76.61006,1
39.31424,-76.56824,0
39.32245,-76.56878,3
39.29097,-76.59393,0
39.29097,-76.59393,0
39.29296,-76.61739,1
39.28657,-76.61334,1
39.31917,-76.59849,1
39.33476,-76.61762,1
39.30805,-76.64643,4
39.33947,-76.70507,2
39.27719,-76.56734,0
39.29365,-76.57766,0
39.29933,-76.61413,1
39.28537,-76.59829,1
39.32123,-76.61448,1
39.29554,-76.68041,4
39.28284,-76.70683,4
39.31912,-76.64257,1
39.29885,-76.59088,0
39.29809,-76.61050,1
39.25622,-76.65582,4
39.28270,-76.64488,4
39.28111,-76.65602,4
39.30346,-76.61615,1
39.28185,-76.58227,0
39.25030,-76.64286,5
39.23025,-76.60363,5
39.28852,-76.60417,1
39.31351,-76.59872,1
39.31498,-76.64011,1
39.29315,-76.62942,1
39.29315,-76.62942,1
39.35498,-76.60473,3
39.24452,-76.63299,5
39.29152,-76.56487,0
39.32236,-76.54611,0
39.30814,-76.63096,1
39.30192,-76.66178,4
39.24043,-76.60205,5
39.31142,-76.68070,4
39.33390,-76.59426,3
39.29634,-76.62523,1
39.34187,-76.66132,2
39.30072,-76.58976,0
39.32578,-76.68051,2
39.28758,-76.59017,0
39.33748,-76.55601,3
39.27830,-76.61213,1
39.28483,-76.58741,0
39.29126,-76.58910,0
39.29683,-76.57884,0
39.27575,-76.61450,5
39.30136,-76.63746,1
39.33058,-76.68255,2
39.28873,-76.55745,0
39.30777,-76.63997,1
39.31497,-76.63843,1
39.29634,-76.68612,4
39.29269,-76.67954,4
39.34479,-76.67394,2
39.29150,-76.56552,0
39.31750,-76.65162,4
39.30546,-76.66206,4
39.27498,-76.63067,5
39.30546,-76.66206,4
39.33846,-76.55023,3
39.29191,-76.68147,4
39.30254,-76.62432,1
39.30343,-76.62265,1
39.29122,-76.64819,4
39.32753,-76.66202,2
39.27529,-76.62013,5
39.29135,-76.64594,4
39.30340,-76.59789,1
39.30029,-76.54610,0
39.36935,-76.69244,2
39.28473,-76.58993,0
39.31533,-76.57911,0
39.29583,-76.64647,4
39.26119,-76.65854,4
39.31078,-76.70847,2
39.30841,-76.59741,1
39.32389,-76.59415,1
39.25276,-76.65192,5
39.28661,-76.61133,1
39.34970,-76.56371,3
39.29855,-76.57078,0
39.32353,-76.54966,3
39.31457,-76.60765,1
39.32225,-76.59481,1
39.28661,-76.61133,1
39.27408,-76.62769,5
39.31884,-76.62291,1
39.32370,-76.60814,1
39.32282,-76.61088,1
39.31271,-76.60565,1
39.28737,-76.59237,0
39.31528,-76.67208,4
39.29404,-76.57420,0
39.29497,-76.61985,1
39.29320,-76.63747,4
39.28416,-76.59358,0
39.28749,-76.59685,1
39.29810,-76.57364,0
39.27756,-76.61071,5
39.27806,-76.60706,1
39.35263,-76.69052,2
39.30728,-76.64092,4
39.29053,-76.53093,0
39.30428,-76.63568,1
39.32086,-76.62283,1
39.30667,-76.62828,1
39.29630,-76.56751,0
39.35621,-76.67958,2
39.30246,-76.54646,0
39.30001,-76.64263,4
39.31074,-76.62866,1
39.33502,-76.63613,1
39.28124,-76.63744,4
39.29825,-76.58016,0
39.29825,-76.58016,0
39.27398,-76.67356,4
39.27759,-76.66015,4
39.31656,-76.59780,1
39.28761,-76.69225,4
39.29081,-76.56747,0
39.27398,-76.67356,4
39.28810,-76.64888,4
39.28324,-76.62438,1
39.31431,-76.63953,1
39.31442,-76.63788,1
39.36983,-76.54631,3
39.26385,-76.63450,5
39.28219,-76.57686,0
39.31444,-76.59776,1
39.33627,-76.67566,2
39.30570,-76.64882,4
39.32195,-76.57604,3
39.23454,-76.60431,5
39.29106,-76.63240,1
39.29877,-76.62879,1
39.30210,-76.55874,0
39.28429,-76.64069,4
39.36404,-76.68420,2
39.32842,-76.69551,2
39.32325,-76.57628,3
39.28659,-76.61204,1
39.28117,-76.58116,0
39.30371,-76.61442,1
39.32755,-76.59404,3
39.28524,-76.69482,4
39.31427,-76.58855,0
39.32176,-76.53625,0
39.29320,-76.60817,1
39.29342,-76.61819,1
39.29342,-76.61819,1
39.29342,-76.61819,1
39.29342,-76.61819,1
39.29342,-76.61819,1
39.29342,-76.61819,1
39.31868,-76.65399,4
39.28681,-76.56308,0
39.32425,-76.57670,3
39.28745,-76.54757,0
39.28246,-76.53783,0
39.32599,-76.54379,3
39.30911,-76.63952,1
39.34918,-76.67122,2
39.25906,-76.53093,0
39.23923,-76.60445,5
39.27731,-76.60934,5
39.25169,-76.64731,5
39.34433,-76.59112,3
39.23802,-76.60142,5
39.35520,-76.70880,2
39.27936,-76.61267,1
39.29065,-76.56678,0
39.33009,-76.55459,3
39.27850,-76.56677,0
39.30986,-76.64829,4
39.31853,-76.62454,1
39.23809,-76.60402,5
39.32708,-76.61486,1
39.35495,-76.61416,3
39.29255,-76.63244,1
39.36853,-76.70320,2
39.28185,-76.58227,0
39.28549,-76.65086,4
39.29147,-76.58625,0
39.28673,-76.56483,0
39.31184,-76.58384,0
39.30889,-76.61645,1
39.36898,-76.62630,3
39.33605,-76.66269,2
39.29266,-76.59249,0
39.36640,-76.69601,2
39.31705,-76.59718,1
39.32910,-76.53015,3
39.27948,-76.65463,4
39.29037,-76.65213,4
39.28486,-76.61341,1
39.28629,-76.64999,4
39.31005,-76.64340,4
39.30743,-76.57304,0
39.29391,-76.66055,4
39.29828,-76.57946,0
39.30174,-76.65427,4
39.31328,-76.63499,1
39.28462,-76.63186,1
39.33746,-76.53286,3
39.28331,-76.63788,4
39.36747,-76.65217,2
39.28392,-76.65120,4
39.28686,-76.56228,0
39.34519,-76.65935,2
39.28587,-76.63944,4
39.28587,-76.63944,4
39.33287,-76.69811,2
39.29454,-76.60407,1
39.35151,-76.58232,3
39.36165,-76.67493,2
39.27030,-76.61449,5
39.32755,-76.65632,2
39.29347,-76.58756,0
39.33259,-76.64641,2
39.34934,-76.60971,3
39.29252,-76.56913,0
39.29188,-76.58568,0
39.25137,-76.61498,5
39.28665,-76.67424,4
39.31299,-76.68470,2
39.31748,-76.59879,1
39.27587,-76.66512,4
39.34418,-76.58757,3
39.30530,-76.58549,0
39.30889,-76.67015,4
39.29365,-76.57100,0
39.31013,-76.64152,4
39.28442,-76.63184,1
39.31795,-76.61423,1
39.30251,-76.66369,4
39.30142,-76.60732,1
39.32930,-76.59681,3
39.28911,-76.53021,0
39.32424,-76.59954,1
39.30141,-76.61959,1
39.28379,-76.58397,0
39.32406,-76.61761,1
39.32406,-76.61761,1
39.36066,-76.53374,3
39.31543,-76.65154,4
39.28483,-76.58741,0
39.30943,-76.59971,1
39.32089,-76.61309,1
39.29265,-76.67789,4
39.35359,-76.59122,3
39.23241,-76.60240,5
39.35447,-76.60083,3
39.34673,-76.68385,2
39.34673,-76.68385,2
39.28437,-76.68216,4
39.27589,-76.60831,5
39.29481,-76.57081,0
39.30469,-76.58504,0
39.29889,-76.66892,4
39.29889,-76.66892,4
39.28862,-76.67318,4
39.29546,-76.57574,0
39.29700,-76.58581,0
39.28998,-76.63245,1
39.23743,-76.60171,5
39.26816,-76.61377,5
39.34020,-76.68011,2
39.30403,-76.62818,1
39.30373,-76.58094,0
39.30771,-76.59018,0
39.29782,-76.69352,4
39.30035,-76.64448,4
39.32426,-76.53099,3
39.31496,-76.66049,4
39.28998,-76.63235,1
39.28939,-76.57604,0
39.29281,-76.59188,0
39.32833,-76.56085,3
39.32833,-76.56085,3
39.28960,-76.56432,0
39.30664,-76.58988,0
39.27358,-76.61324,5
39.34314,-76.59491,3
39.33790,-76.59639,3
39.29536,-76.58824,0
39.31708,-76.57562,0
39.31708,-76.57562,0
39.33087,-76.60813,1
39.32487,-76.61471,1
39.29629,-76.57997,0
39.35241,-76.68742,2
39.31800,-76.64745,4
39.28953,-76.61232,1
39.33368,-76.67045,2
39.30796,-76.64895,4
39.28684,-76.63060,1
39.29418,-76.64723,4
39.28409,-76.64848,4
39.29952,-76.68002,4
39.28557,-76.63761,4
39.28409,-76.64848,4
39.32548,-76.57411,3
39.24913,-76.62947,5
39.33124,-76.63498,1
39.31998,-76.59903,1
39.29204,-76.58157,0
39.35023,-76.60967,3
39.30263,-76.58982,0
39.30288,-76.68637,4
39.34869,-76.66907,2
39.28340,-76.64012,4
39.28249,-76.68576,4
39.28272,-76.55547,0
39.36827,-76.61836,3
39.28706,-76.55422,0
39.31812,-76.61021,1
39.30577,-76.53683,0
39.29734,-76.57791,0
39.34906,-76.65970,2
39.27631,-76.53174,0
39.34797,-76.69072,2
39.27290,-76.60481,5
39.32264,-76.60941,1
39.29255,-76.63244,1
39.30123,-76.57676,0
39.30400,-76.63527,1
39.34325,-76.67727,2
39.35629,-76.53256,3
39.33016,-76.59792,3
39.27624,-76.54336,0
39.31349,-76.64008,1
39.30029,-76.66384,4
39.34588,-76.54571,3
39.31998,-76.59903,1
39.31550,-76.59361,1
39.31530,-76.59346,1
39.29126,-76.54579,0
39.35629,-76.53256,3
39.31630,-76.61745,1
39.28835,-76.62090,1
39.30241,-76.63330,1
39.30241,-76.63330,1
39.30241,-76.63330,1
39.30241,-76.63330,1
39.31507,-76.64435,4
39.31793,-76.57787,0
39.24824,-76.62834,5
39.29056,-76.58961,0
39.35169,-76.66626,2
39.29329,-76.60634,1
39.35276,-76.53876,3
39.29810,-76.64564,4
39.34252,-76.56370,3
39.29307,-76.57245,0
39.28523,-76.64614,4
39.28035,-76.66862,4
39.29809,-76.63728,1
39.23446,-76.60875,5
39.29465,-76.68409,4
39.30348,-76.61549,1
39.29765,-76.56099,0
39.30511,-76.64359,4
39.22913,-76.60016,5
39.22913,-76.60016,5
39.36967,-76.56392,3
39.22913,-76.60016,5
39.32127,-76.62412,1
39.28082,-76.65224,4
39.28082,-76.65224,4
39.28691,-76.62909,1
39.31336,-76.56977,0
39.28147,-76.64817,4
39.29101,-76.66104,4
39.34253,-76.70008,2
39.34734,-76.60515,3
39.30678,-76.64347,4
39.33742,-76.60357,3
39.29589,-76.62529,1
39.30496,-76.67242,4
39.29251,-76.63349,1
39.30251,-76.66236,4
39.31131,-76.61350,1
39.29835,-76.59574,1
39.29192,-76.58460,0
39.31800,-76.65821,4
39.32201,-76.54863,0
39.35000,-76.69350,2
39.30797,-76.64005,4
39.30797,-76.64005,4
39.30806,-76.64062,4
39.30797,-76.64005,4
39.30617,-76.62322,1
39.30617,-76.62322,1
39.29290,-76.58663,0
39.34591,-76.60703,3
39.32735,-76.58664,3
39.31015,-76.56096,0
39.36096,-76.60185,3
39.28856,-76.59363,0
39.31015,-76.56096,0
39.34975,-76.66744,2
39.32065,-76.61988,1
39.24721,-76.62709,5
39.28438,-76.59812,1
39.32735,-76.58664,3
39.30418,-76.67209,4
39.35084,-76.68489,2
39.30182,-76.60635,1
39.36379,-76.58359,3
39.29775,-76.61523,1
39.27485,-76.53776,0
39.34267,-76.67210,2
39.28739,-76.59920,1
39.30563,-76.59006,0
39.30683,-76.60168,1
39.31655,-76.61198,1
39.24519,-76.63364,5
39.24519,-76.63364,5
39.24519,-76.63364,5
39.24519,-76.63364,5
39.24519,-76.63364,5
39.24519,-76.63364,5
39.34357,-76.67151,2
39.28304,-76.62317,1
39.34335,-76.66342,2
39.29528,-76.64438,4
39.25137,-76.61498,5
39.33203,-76.60417,1
39.36964,-76.60706,3
39.30380,-76.61852,1
39.31862,-76.62204,1
39.36264,-76.59849,3
39.28349,-76.56971,0
39.29213,-76.64128,4
39.29298,-76.62119,1
39.29583,-76.64647,4
39.35756,-76.70439,2
39.34961,-76.67056,2
39.34988,-76.69333,2
39.30380,-76.61852,1
39.30035,-76.64448,4
39.22639,-76.59988,5
39.29725,-76.57933,0
39.29224,-76.57669,0
39.28236,-76.62632,1
39.28313,-76.69892,4
39.32300,-76.67853,2
39.34941,-76.69266,2
39.28163,-76.67661,4
39.35662,-76.70316,2
39.23659,-76.61271,5
39.35225,-76.66990,2
39.30900,-76.61057,1
39.29463,-76.67561,4
39.30385,-76.54095,0
39.29614,-76.57861,0
39.31411,-76.60725,1
39.26664,-76.65245,4
39.29546,-76.58557,0
39.36610,-76.56676,3
39.30872,-76.59110,0
39.35234,-76.59776,3
39.31673,-76.55541,0
39.34410,-76.67682,2
39.28069,-76.63633,4
39.34647,-76.56634,3
39.29870,-76.58655,0
39.29373,-76.59561,1
39.30329,-76.63429,1
39.32537,-76.60584,1
39.27509,-76.66763,4
39.33575,-76.67512,2
39.32219,-76.61512,1
39.34297,-76.55468,3
39.29678,-76.58172,0
39.29610,-76.57061,0
39.34940,-76.65936,2
39.36936,-76.60978,3
39.31623,-76.59402,1
39.31243,-76.61803,1
39.31230,-76.66801,4
39.27398,-76.67356,4
39.28871,-76.56587,0
39.33165,-76.53368,3
39.35448,-76.66237,2
39.36543,-76.60304,3
39.33720,-76.55303,3
39.29887,-76.64448,4
39.35909,-76.62048,3
39.30759,-76.64426,4
39.31335,-76.61809,1
39.31335,-76.61809,1
39.29419,-76.57487,0
39.31703,-76.66952,4
39.29130,-76.58742,0
39.36846,-76.59839,3
39.36712,-76.65265,2
39.28202,-76.64659,4
39.34668,-76.54656,3
39.29950,-76.62150,1
39.29611,-76.57128,0
39.33321,-76.60111,3
39.32943,-76.59539,3
39.30753,-76.63401,1
39.29985,-76.55441,0
39.30610,-76.66563,4
39.28204,-76.64578,4
39.36595,-76.54770,3
39.28263,-76.58353,0
39.29566,-76.69415,4
39.29981,-76.59627,1
39.27513,-76.64235,4
39.27901,-76.61258,1
39.34906,-76.67615,2
39.22456,-76.58784,5
39.27450,-76.60856,5
39.31013,-76.63392,1
39.31539,-76.65423,4
39.36133,-76.58666,3
39.28997,-76.63388,1
39.28479,-76.63202,1
39.24828,-76.62914,5
39.27155,-76.60303,5
39.29624,-76.62262,1
39.29594,-76.60537,1
39.29594,-76.60537,1
39.29594,-76.60537,1
39.27708,-76.68552,4
39.35460,-76.62554,1
39.28542,-76.59344,0
39.32537,-76.59046,3
39.27021,-76.68261,4
39.28724,-76.62075,1
39.29419,-76.59587,1
39.29419,-76.59587,1
39.33053,-76.56190,3
39.33053,-76.56190,3
39.30862,-76.65508,4
39.32968,-76.56550,3
39.26840,-76.65047,4
39.29419,-76.59587,1
39.29419,-76.59587,1
39.33774,-76.55215,3
39.33146,-76.58116,3
39.28682,-76.58440,0
39.29235,-76.70603,4
39.36079,-76.59173,3
39.30013,-76.63775,1
39.32512,-76.68836,2
39.27132,-76.61405,5
39.33754,-76.60346,3
39.29563,-76.64818,4
39.25478,-76.65034,5
39.34750,-76.57213,3
39.30096,-76.64649,4
39.36118,-76.60041,3
39.31432,-76.60124,1
39.31432,-76.60124,1
39.31432,-76.60124,1
39.28882,-76.54481,0
39.31432,-76.60124,1
39.31432,-76.60124,1
39.31432,-76.60124,1
39.29663,-76.68884,4
39.29973,-76.58589,0
39.31471,-76.59484,1
39.31321,-76.59895,1
39.31471,-76.59509,1
39.35652,-76.60881,3
39.26843,-76.67737,4
39.25181,-76.64381,5
39.32121,-76.57419,3
39.30363,-76.58497,0
39.28419,-76.64893,4
39.22454,-76.58680,5
39.26228,-76.63253,5
39.33227,-76.63385,1
39.35775,-76.58206,3
39.27372,-76.61073,5
39.29550,-76.67402,4
39.31779,-76.65026,4
39.30980,-76.57309,0
39.32731,-76.60945,1
39.36038,-76.58528,3
39.28958,-76.56485,0
39.31830,-76.60366,1
39.31239,-76.61803,1
39.36918,-76.60418,3
39.33774,-76.55215,3
39.31416,-76.60539,1
39.33262,-76.60888,1
39.28731,-76.59647,1
39.35167,-76.59536,3
39.29617,-76.57054,0
39.34664,-76.54643,3
39.28419,-76.64729,4
39.32534,-76.53011,3
39.29266,-76.57624,0
39.35531,-76.56126,3
39.28580,-76.63396,1
39.31216,-76.60521,1
39.32974,-76.65837,2
39.29672,-76.62930,1
39.31646,-76.62582,1
39.30463,-76.58680,0
39.31774,-76.61913,1
39.29632,-76.64840,4
39.31592,-76.57674,0
39.37040,-76.60051,3
39.33258,-76.60283,1
39.31360,-76.63701,1
39.32732,-76.70388,2
39.37146,-76.56704,3
39.35857,-76.61204,3
39.32842,-76.60128,1
39.28570,-76.62513,1
39.34054,-76.60312,3
39.31766,-76.57819,0
39.28120,-76.54876,0
39.36269,-76.63324,2
39.33792,-76.57608,3
39.27794,-76.69782,4
39.27794,-76.69782,4
39.36242,-76.66430,2
39.36034,-76.60990,3
39.30501,-76.57539,0
39.27754,-76.54367,0
39.29381,-76.67856,4
39.34996,-76.66030,2
39.31848,-76.68669,2
39.31004,-76.65416,4
39.28851,-76.56350,0
39.32215,-76.60946,1
39.27355,-76.67137,4
39.33469,-76.69898,2
39.30106,-76.58058,0
39.28506,-76.64356,4
39.31121,-76.61232,1
39.31121,-76.61232,1
39.29917,-76.57811,0
39.35260,-76.58095,3
39.31855,-76.59800,1
39.36255,-76.63700,2
39.32983,-76.60594,1
39.30387,-76.63082,1
39.32255,-76.62141,1
39.32983,-76.60594,1
39.31923,-76.55172,0
39.31923,-76.55172,0
39.32490,-76.55063,3
39.35508,-76.60991,3
39.28657,-76.61334,1
39.31923,-76.55172,0
39.31923,-76.55172,0
39.32074,-76.57477,0
39.28236,-76.62882,1
39.36295,-76.66207,2
39.29767,-76.58339,0
39.31314,-76.68152,2
39.29848,-76.63306,1
39.32609,-76.59304,3
39.34886,-76.54547,3
39.28976,-76.61015,1
39.28968,-76.60370,1
39.26851,-76.61182,5
39.33646,-76.65861,2
39.25115,-76.62009,5
39.28843,-76.61372,1
39.29343,-76.69675,4
39.29323,-76.59053,0
39.31652,-76.61830,1
39.28910,-76.60070,1
39.34130,-76.64566,2
39.30925,-76.66428,4
39.28155,-76.59379,0
39.30903,-76.61484,1
39.29337,-76.58055,0
39.32178,-76.56278,3
39.32325,-76.62300,1
39.34997,-76.69346,2
39.31994,-76.57113,0
39.34176,-76.66987,2
39.31252,-76.64669,4
39.29381,-76.62206,1
39.29131,-76.61010,1
39.28592,-76.57439,0
39.22306,-76.58718,5
39.30140,-76.61970,1
39.28425,-76.62626,1
39.35991,-76.59982,3
39.32277,-76.53794,0
39.35991,-76.59982,3
39.35603,-76.59538,3
39.33629,-76.56249,3
39.30492,-76.58708,0
39.33885,-76.65853,2
39.34527,-76.56035,3
39.31751,-76.59891,1
39.35615,-76.60986,3
39.30979,-76.60246,1
39.30344,-76.63458,1
39.30564,-76.62361,1
39.25056,-76.61930,5
39.25056,-76.61930,5
39.30771,-76.65588,4
39.28081,-76.65414,4
39.36314,-76.60999,3
39.28764,-76.61011,1
39.30775,-76.62516,1
39.29699,-76.62652,1
39.28999,-76.60272,1
39.32888,-76.65630,2
39.29449,-76.58091,0
39.30018,-76.62489,1
39.34702,-76.54290,3
39.33972,-76.66656,2
39.35762,-76.59651,3
39.35432,-76.59932,3
39.35596,-76.54700,3
39.34616,-76.54223,3
39.34156,-76.67581,2
39.25644,-76.64545,5
39.29522,-76.64607,4
39.35412,-76.59787,3
39.29021,-76.59374,0
39.35189,-76.55393,3
39.29913,-76.58672,0
39.36329,-76.69857,2
39.33666,-76.69187,2
39.28356,-76.56636,0
39.34217,-76.67800,2
39.28463,-76.64496,4
39.27589,-76.61813,5
39.31705,-76.61420,1
39.35992,-76.55841,3
39.31038,-76.60246,1
39.28284,-76.63552,4
39.30069,-76.65815,4
39.36383,-76.60130,3
39.32766,-76.63788,1
39.23521,-76.59866,5
39.28654,-76.56989,0
39.36887,-76.60479,3
39.36887,-76.60479,3
39.30860,-76.67970,4
39.29409,-76.65476,4
39.31051,-76.60258,1
39.29444,-76.59831,1
39.36040,-76.59750,3
39.28271,-76.64272,4
39.28689,-76.67445,4
39.30345,-76.58899,0
39.26882,-76.54317,0
39.33048,-76.59175,3
39.33194,-76.62681,1
39.32096,-76.61716,1
39.32326,-76.56494,3
39.33782,-76.63414,1
39.33375,-76.61729,1
39.28467,-76.58278,0
39.31294,-76.59513,1
39.31131,-76.61350,1
39.32234,-76.67635,2
39.34862,-76.62931,1
39.35870,-76.56905,3
39.33968,-76.69459,2
39.34110,-76.61212,1
39.33270,-76.60366,1
39.28668,-76.60980,1
39.30577,-76.53683,0
39.23110,-76.58903,5
39.33131,-76.60942,1
39.35656,-76.60994,3
39.27898,-76.61084,1
39.31147,-76.58383,0
39.29619,-76.65328,4
39.29417,-76.60291,1
39.22891,-76.60460,5
39.28835,-76.62225,1
39.28567,-76.63667,4
39.33756,-76.63474,1
39.28518,-76.64223,4
39.36061,-76.53378,3
